date,store,units_sold,revenue,category,is_end_of_month
2025-10-14,Albany,38.0,2994.02,electronics,False
2025-06-10,Utica,27.0,2329.56,electronics,False
2025-10-19,Rome,45.0,650.25,toys,False
2025-07-05,Utica,53.0,1755.36,home goods,False
2025-11-18,Utica,28.0,806.68,home goods,False
2025-04-19,Syracuse,123.0,840.09,groceries,False
2025-10-20,Syracuse,37.0,1178.45,home goods,False
2025-09-16,Syracuse,58.0,1358.36,clothing,False
2025-08-03,Albany,80.0,1771.2,clothing,False
2025-07-23,Albany,70.0,1733.9,clothing,False
2025-02-17,Albany,23.0,366.16,toys,False
2025-02-13,Utica,58.0,1299.2,clothing,False
2025-12-17,Rome,19.0,286.52,toys,False
2025-02-15,Syracuse,37.0,1260.96,home goods,False
2025-09-30,Utica,42.0,1349.04,home goods,True
2025-09-03,Utica,38.0,1186.36,home goods,False
2025-04-19,Rome,32.0,1106.88,home goods,False
2025-02-06,Albany,35.0,3328.15,electronics,False
2025-12-09,Syracuse,28.0,824.32,home goods,False
2025-02-16,Albany,33.0,449.13,toys,False
2025-08-29,Rome,38.0,1055.26,home goods,True
2025-10-05,Syracuse,43.0,1401.37,home goods,False
2025-10-10,Syracuse,23.0,359.49,toys,False
2025-03-22,Syracuse,31.0,426.56,toys,False
2025-11-29,Rome,109.0,686.7,groceries,True
2025-04-23,Syracuse,81.0,1993.41,clothing,False
2025-12-09,Syracuse,28.0,631.68,clothing,False
2025-03-21,Rome,30.0,1034.1,home goods,False
2025-12-15,Albany,130.0,980.2,groceries,False
2025-09-01,Albany,80.0,1799.2,clothing,False
2025-05-08,Albany,16.0,249.28,toys,False
2025-01-02,Syracuse,81.0,496.53,groceries,False
2025-12-26,Albany,55.0,1352.45,clothing,False
2025-06-20,Syracuse,23.0,1942.12,electronics,False
2025-10-11,Syracuse,26.0,385.32,toys,False
2025-09-29,Syracuse,26.0,352.82,toys,True
2025-02-04,Utica,26.0,385.84,toys,False
2025-02-15,Syracuse,162.0,1085.4,groceries,False
2025-11-28,Syracuse,51.0,4033.59,electronics,True
2025-03-19,Albany,49.0,1561.14,home goods,False
2025-02-15,Syracuse,51.0,4493.61,electronics,False
2025-04-08,Utica,46.0,291.64,groceries,False
2025-01-05,Albany,51.0,1464.72,home goods,False
2025-07-08,Utica,16.0,234.4,toys,False
2025-01-26,Utica,53.0,4721.77,electronics,False
2025-11-24,Syracuse,65.0,5419.7,electronics,False
2025-11-22,Albany,48.0,1668.96,home goods,False
2025-06-12,Syracuse,99.0,673.2,groceries,False
2025-04-03,Utica,31.0,2654.84,electronics,False
2025-01-22,Rome,42.0,1340.22,home goods,False
2025-10-24,Utica,47.0,1144.92,clothing,False
2025-11-12,Rome,40.0,3311.2,electronics,False
2025-11-23,Utica,35.0,1115.1,home goods,False
2025-12-13,Albany,30.0,443.7,toys,False
2025-07-12,Albany,68.0,1706.8,clothing,False
2025-04-16,Syracuse,44.0,1379.84,home goods,False
2025-11-20,Rome,116.0,729.64,groceries,False
2025-05-24,Utica,91.0,2141.23,clothing,False
2025-10-07,Utica,92.0,543.72,groceries,False
2025-12-07,Syracuse,87.0,2044.5,clothing,False
2025-12-28,Utica,74.0,1836.68,clothing,False
2025-01-17,Utica,30.0,490.5,toys,False
2025-04-14,Syracuse,72.0,1743.84,clothing,False
2025-01-19,Rome,32.0,434.56,toys,False
2025-09-01,Rome,50.0,1285.0,clothing,False
2025-09-12,Albany,34.0,1091.4,home goods,False
2025-04-15,Rome,25.0,786.75,home goods,False
2025-09-23,Utica,72.0,1622.16,clothing,False
2025-04-14,Rome,28.0,918.4,home goods,False
2025-02-27,Utica,33.0,782.43,clothing,True
2025-03-03,Albany,100.0,628.0,groceries,False
2025-05-24,Albany,63.0,2019.15,home goods,False
2025-12-25,Rome,63.0,1444.59,clothing,False
2025-09-21,Rome,33.0,434.94,toys,False
2025-10-20,Utica,23.0,344.54,toys,False
2025-11-02,Utica,38.0,1183.7,home goods,False
2025-06-09,Syracuse,50.0,1214.0,clothing,False
2025-02-26,Rome,21.0,1899.87,electronics,True
2025-06-03,Utica,136.0,886.72,groceries,False
2025-08-15,Syracuse,37.0,1265.77,home goods,False
2025-11-15,Albany,41.0,1426.8,home goods,False
2025-09-26,Syracuse,117.0,794.43,groceries,False
2025-04-26,Albany,41.0,626.48,toys,False
2025-04-09,Syracuse,64.0,1637.76,clothing,False
2025-09-08,Albany,41.0,3516.98,electronics,False
2025-08-03,Utica,52.0,1675.44,home goods,False
2025-06-02,Utica,46.0,1020.24,groceries,False
2025-01-13,Albany,19.0,287.66,toys,False
2025-07-07,Albany,25.0,777.0,home goods,False
2025-04-11,Utica,29.0,408.32,toys,False
2025-04-03,Syracuse,20.0,691.2,home goods,False
2025-02-28,Albany,50.0,4496.5,electronics,True
2025-03-12,Albany,106.0,672.04,groceries,False
2025-06-02,Rome,29.0,415.28,toys,False
2025-06-25,Syracuse,134.0,891.1,groceries,False
2025-09-21,Syracuse,117.0,748.8,groceries,False
2025-06-10,Albany,57.0,4768.05,electronics,False
2025-06-06,Albany,41.0,3422.27,electronics,False
2025-01-21,Albany,37.0,1010.47,home goods,False
2025-10-20,Utica,32.0,2652.8,electronics,False
2025-08-28,Utica,92.0,2242.04,clothing,False
2025-06-22,Rome,175.0,1174.25,groceries,False
2025-06-16,Syracuse,125.0,812.5,groceries,False
2025-01-12,Utica,169.0,1012.31,groceries,False
2025-12-22,Utica,34.0,522.92,toys,False
2025-04-17,Utica,43.0,1274.95,home goods,False
2025-07-24,Albany,39.0,1241.76,home goods,False
2025-02-21,Albany,48.0,1405.44,home goods,False
2025-03-06,Syracuse,33.0,2760.78,electronics,False
2025-05-07,Albany,18.0,1600.56,electronics,False
2025-02-14,Rome,71.0,1777.84,clothing,False
2025-04-07,Utica,25.0,2124.25,electronics,False
2025-07-30,Syracuse,36.0,891.72,clothing,True
2025-12-29,Rome,63.0,1509.48,clothing,True
2025-07-24,Syracuse,21.0,628.74,home goods,False
2025-07-31,Syracuse,78.0,1973.4,clothing,True
2025-07-26,Rome,34.0,1215.16,home goods,False
2025-08-27,Rome,85.0,554.2,groceries,False
2025-08-27,Albany,50.0,1131.0,clothing,False
2025-06-27,Utica,34.0,1021.36,home goods,False
2025-09-29,Rome,109.0,644.19,groceries,True
2025-10-12,Syracuse,20.0,288.6,toys,False
2025-06-10,Utica,34.0,498.44,toys,False
2025-06-11,Albany,36.0,1127.88,home goods,False
2025-08-18,Utica,38.0,3604.68,electronics,False
2025-08-11,Rome,29.0,1128.13,toys,False
2025-02-25,Albany,51.0,1310.19,clothing,False
2025-06-12,Utica,31.0,2635.62,electronics,False
2025-06-03,Rome,38.0,3102.7,electronics,False
2025-02-12,Utica,117.0,744.12,groceries,False
2025-07-26,Rome,65.0,5298.15,electronics,False
2025-04-01,Utica,46.0,1436.66,clothing,False
2025-02-22,Rome,44.0,3595.24,electronics,False
2025-07-02,Albany,51.0,1220.43,clothing,False
2025-04-14,Rome,18.0,286.2,toys,False
2025-01-03,Albany,76.0,461.32,groceries,False
2025-11-20,Albany,25.0,391.0,toys,False
2025-10-08,Albany,48.0,1120.32,clothing,False
2025-05-28,Albany,30.0,950.7,home goods,False
2025-07-08,Utica,39.0,1240.59,home goods,False
2025-04-24,Rome,32.0,976.32,home goods,False
2025-03-10,Utica,21.0,315.63,toys,False
2025-03-10,Utica,39.0,1267.89,home goods,False
2025-09-29,Syracuse,40.0,3441.6,electronics,True
2025-04-29,Albany,20.0,289.8,toys,True
2025-02-27,Syracuse,67.0,439.52,groceries,True
2025-11-20,Albany,57.0,1316.7,clothing,False
2025-01-05,Utica,30.0,483.0,toys,False
2025-01-02,Utica,68.0,1577.6,clothing,False
2025-10-24,Syracuse,64.0,1488.0,clothing,False
2025-08-21,Utica,30.0,1034.7,home goods,False
2025-11-06,Albany,92.0,622.84,groceries,False
2025-02-13,Utica,39.0,3205.41,electronics,False
2025-02-08,Albany,32.0,490.56,toys,False
2025-08-14,Albany,51.0,1285.71,clothing,False
2025-01-18,Albany,47.0,1488.96,home goods,False
2025-12-26,Syracuse,33.0,498.96,toys,False
2025-10-09,Albany,40.0,1315.2,home goods,False
2025-12-23,Rome,44.0,1378.08,home goods,False
2025-03-23,Syracuse,27.0,416.88,toys,False
2025-12-30,Syracuse,25.0,364.75,toys,True
2025-10-22,Rome,149.0,922.31,groceries,False
2025-06-23,Utica,24.0,795.12,home goods,False
2025-02-12,Albany,28.0,859.88,home goods,False
2025-06-03,Syracuse,86.0,571.9,groceries,False
2025-11-25,Rome,29.0,975.56,home goods,False
2025-06-02,Rome,46.0,3924.26,electronics,False
2025-09-06,Syracuse,28.0,408.24,toys,False
2025-09-28,Syracuse,64.0,1623.68,clothing,True
2025-08-16,Utica,180.0,1251.0,groceries,False
2025-05-08,Syracuse,51.0,4222.29,electronics,False
2025-12-26,Utica,118.0,708.0,groceries,False
2025-08-30,Albany,165.0,1024.65,groceries,True
2025-01-06,Syracuse,97.0,595.58,groceries,False
2025-10-13,Albany,85.0,2104.6,clothing,False
2025-09-04,Rome,43.0,969.65,clothing,False
2025-02-09,Rome,136.0,894.88,groceries,False
2025-05-08,Rome,98.0,624.26,groceries,False
2025-01-10,Rome,132.0,850.08,groceries,False
2025-01-05,Rome,61.0,4840.96,electronics,False
2025-10-28,Syracuse,90.0,533.7,groceries,False
2025-11-05,Rome,50.0,1208.0,clothing,False
2025-10-30,Syracuse,33.0,2703.69,electronics,True
2025-04-01,Utica,47.0,3803.24,electronics,False
2025-11-11,Rome,48.0,4119.84,electronics,False
2025-08-21,Albany,54.0,1728.54,home goods,False
2025-01-27,Albany,39.0,3528.72,electronics,False
2025-09-02,Utica,66.0,1606.44,clothing,False
2025-11-08,Albany,70.0,1632.4,clothing,False
2025-06-01,Albany,61.0,5487.56,electronics,False
2025-03-16,Rome,32.0,480.32,toys,False
2025-08-18,Albany,24.0,831.84,home goods,False
2025-07-26,Syracuse,35.0,518.0,toys,False
2025-01-13,Albany,43.0,3664.46,electronics,False
2025-02-03,Utica,16.0,232.48,toys,False
2025-10-01,Albany,41.0,1333.73,home goods,False
2025-03-18,Rome,48.0,3744.0,electronics,False
2025-07-14,Utica,23.0,326.37,toys,False
2025-05-31,Rome,25.0,343.5,toys,True
2025-01-29,Syracuse,49.0,1229.9,clothing,True
2025-09-13,Albany,122.0,824.72,groceries,False
2025-01-23,Utica,138.0,1128.13,groceries,False
2025-06-25,Utica,26.0,367.9,toys,False
2025-10-14,Rome,129.0,794.64,groceries,False
2025-12-02,Rome,46.0,1118.72,clothing,False
2025-10-05,Rome,66.0,1702.14,clothing,False
2025-08-16,Rome,47.0,3739.79,electronics,False
2025-02-17,Utica,28.0,465.92,toys,False
2025-10-01,Utica,42.0,3709.86,electronics,False
2025-12-31,Syracuse,75.0,1729.5,clothing,True
2025-12-06,Utica,38.0,563.92,toys,False
2025-01-06,Utica,33.0,2503.71,electronics,False
2025-10-07,Syracuse,37.0,2997.74,electronics,False
2025-11-12,Albany,27.0,904.23,home goods,False
2025-10-02,Utica,60.0,1542.0,clothing,False
2025-04-10,Utica,33.0,2705.67,electronics,False
2025-12-03,Utica,37.0,3332.96,electronics,False
2025-04-17,Utica,20.0,275.2,toys,False
2025-05-12,Syracuse,127.0,814.07,groceries,False
2025-02-04,Rome,25.0,374.75,toys,False
2025-10-04,Albany,40.0,1266.8,home goods,False
2025-10-09,Albany,15.0,242.55,toys,False
2025-01-15,Syracuse,40.0,1360.0,home goods,False
2025-12-08,Utica,40.0,3212.8,electronics,False
2025-12-03,Rome,33.0,1017.39,home goods,False
2025-02-20,Syracuse,30.0,745.5,clothing,False
2025-03-17,Rome,32.0,2559.04,electronics,False
2025-12-19,Rome,62.0,1489.24,clothing,False
2025-02-12,Albany,56.0,1291.36,clothing,False
2025-06-09,Rome,23.0,348.68,toys,False
2025-12-19,Rome,111.0,719.28,groceries,False
2025-11-27,Utica,77.0,498.96,groceries,False
2025-11-25,Albany,34.0,2582.3,electronics,False
2025-07-16,Utica,30.0,466.2,toys,False
2025-10-14,Albany,32.0,984.96,home goods,False
2025-08-04,Rome,36.0,1166.4,home goods,False
2025-02-16,Rome,35.0,541.1,toys,False
2025-10-04,Rome,80.0,1948.8,clothing,False
2025-06-07,Albany,240.0,1538.4,groceries,False
2025-08-19,Albany,27.0,2251.26,electronics,False
2025-07-31,Syracuse,16.0,508.16,home goods,True
2025-10-08,Rome,36.0,3197.88,electronics,False
2025-08-19,Albany,23.0,338.79,toys,False
2025-07-05,Rome,18.0,245.34,toys,False
2025-02-24,Utica,138.0,919.08,groceries,False
2025-04-08,Albany,127.0,812.8,groceries,False
2025-12-24,Rome,45.0,1400.4,home goods,False
2025-12-15,Albany,49.0,4508.0,electronics,False
2025-07-07,Albany,23.0,1943.5,electronics,False
2025-07-05,Utica,112.0,2739.52,clothing,False
2025-09-22,Albany,43.0,3983.09,electronics,False
2025-12-26,Utica,24.0,338.64,toys,False
2025-02-03,Albany,15.0,225.3,toys,False
2025-04-20,Syracuse,49.0,3858.75,electronics,False
2025-11-09,Syracuse,44.0,651.64,toys,False
2025-08-05,Rome,40.0,3341.6,electronics,False
2025-05-19,Rome,28.0,444.64,toys,False
2025-04-12,Albany,156.0,1042.08,groceries,False
2025-11-15,Syracuse,103.0,659.2,groceries,False
2025-01-10,Utica,32.0,2904.0,electronics,False
2025-03-19,Syracuse,46.0,1104.46,clothing,False
2025-02-03,Albany,48.0,4050.24,electronics,False
2025-07-22,Rome,25.0,363.25,toys,False
2025-02-04,Rome,38.0,1281.36,home goods,False
2025-12-20,Rome,127.0,852.17,groceries,False
2025-12-04,Syracuse,19.0,271.32,toys,False
2025-09-09,Syracuse,15.0,496.65,home goods,False
2025-01-04,Utica,149.0,896.98,groceries,False
2025-04-09,Utica,21.0,328.86,toys,False
2025-02-11,Utica,150.0,960.0,groceries,False
2025-10-06,Utica,24.0,803.28,home goods,False
2025-06-06,Utica,11.0,165.44,toys,False
2025-09-30,Rome,29.0,928.58,home goods,True
2025-03-16,Utica,81.0,1952.91,clothing,False
2025-11-04,Syracuse,50.0,4395.0,electronics,False
2025-08-24,Rome,33.0,522.39,toys,False
2025-07-09,Albany,22.0,526.02,clothing,False
2025-12-15,Albany,55.0,1422.3,clothing,False
2025-09-17,Syracuse,132.0,1128.13,groceries,False
2025-08-02,Utica,43.0,1359.23,home goods,False
2025-10-25,Rome,43.0,666.93,toys,False
2025-12-23,Utica,26.0,396.5,toys,False
2025-11-05,Albany,35.0,802.2,clothing,False
2025-12-09,Utica,21.0,291.48,toys,False
2025-03-06,Rome,46.0,1099.86,clothing,False
2025-11-02,Syracuse,76.0,1950.92,clothing,False
2025-09-30,Utica,141.0,889.71,groceries,True
2025-09-17,Albany,70.0,455.0,groceries,False
2025-07-04,Utica,107.0,696.57,groceries,False
2025-06-11,Syracuse,29.0,429.2,toys,False
2025-12-05,Utica,35.0,1120.0,home goods,False
2025-09-06,Rome,115.0,731.4,groceries,False
2025-10-21,Albany,46.0,1575.2,home goods,False
2025-03-12,Albany,57.0,1377.69,clothing,False
2025-11-10,Utica,14.0,213.5,toys,False
2025-08-02,Utica,32.0,466.88,toys,False
2025-04-03,Utica,120.0,770.4,groceries,False
2025-11-16,Rome,29.0,430.07,toys,False
2025-01-01,Syracuse,43.0,3730.25,electronics,False
2025-02-09,Utica,35.0,540.05,toys,False
2025-07-15,Syracuse,48.0,4325.28,electronics,False
2025-12-23,Rome,81.0,584.82,groceries,False
2025-05-11,Rome,85.0,2017.05,clothing,False
2025-02-16,Rome,49.0,3995.46,electronics,False
2025-09-07,Utica,43.0,1335.15,home goods,False
2025-11-21,Rome,23.0,734.39,home goods,False
2025-11-29,Syracuse,54.0,4257.36,electronics,True
2025-02-01,Syracuse,48.0,1447.68,home goods,False
2025-09-27,Rome,43.0,1422.44,home goods,False
2025-12-10,Rome,30.0,1008.6,home goods,False
2025-06-26,Syracuse,33.0,1068.54,home goods,False
2025-03-01,Rome,40.0,1239.6,home goods,False
2025-12-01,Utica,35.0,1160.25,home goods,False
2025-12-17,Rome,27.0,876.42,home goods,False
2025-10-01,Syracuse,120.0,1128.13,groceries,False
2025-03-23,Rome,49.0,4342.87,electronics,False
2025-07-11,Syracuse,61.0,1450.58,clothing,False
2025-09-18,Utica,121.0,856.68,groceries,False
2025-01-16,Utica,48.0,1500.96,home goods,False
2025-05-25,Rome,28.0,417.2,toys,False
2025-02-04,Syracuse,35.0,1108.45,home goods,False
2025-06-30,Albany,26.0,375.18,toys,True
2025-06-08,Utica,50.0,4473.0,electronics,False
2025-09-13,Utica,151.0,1017.74,groceries,False
2025-01-14,Albany,22.0,719.62,home goods,False
2025-06-11,Utica,58.0,1390.26,clothing,False
2025-02-12,Albany,27.0,416.07,toys,False
2025-10-05,Rome,44.0,1462.56,home goods,False
2025-04-11,Syracuse,117.0,761.67,groceries,False
2025-01-28,Rome,51.0,3864.27,electronics,False
2025-02-06,Albany,126.0,772.38,groceries,False
2025-05-26,Rome,52.0,4837.04,electronics,False
2025-08-12,Rome,56.0,4631.2,electronics,False
2025-03-26,Utica,32.0,982.72,home goods,False
2025-03-22,Rome,169.0,1095.12,groceries,False
2025-08-11,Albany,29.0,890.59,home goods,False
2025-10-08,Utica,137.0,880.91,groceries,False
2025-11-07,Rome,45.0,3784.05,electronics,False
2025-04-03,Syracuse,38.0,3153.62,electronics,False
2025-09-12,Rome,21.0,677.46,home goods,False
2025-10-16,Rome,46.0,1390.58,home goods,False
2025-06-25,Syracuse,28.0,2339.4,electronics,False
2025-04-04,Syracuse,107.0,724.39,groceries,False
2025-10-09,Utica,42.0,3851.82,electronics,False
2025-09-03,Albany,53.0,4635.91,electronics,False
2025-05-16,Syracuse,35.0,567.7,toys,False
2025-03-18,Albany,44.0,3669.6,electronics,False
2025-01-24,Rome,15.0,232.35,toys,False
2025-07-30,Rome,63.0,1128.13,clothing,True
2025-10-19,Albany,49.0,1563.59,home goods,False
2025-08-28,Syracuse,41.0,1356.28,home goods,False
2025-03-14,Syracuse,29.0,400.2,toys,False
2025-05-19,Rome,46.0,3864.0,electronics,False
2025-10-13,Syracuse,63.0,1513.26,clothing,False
2025-03-06,Utica,27.0,875.88,home goods,False
2025-01-31,Rome,31.0,845.37,home goods,True
2025-12-06,Utica,54.0,4970.7,electronics,False
2025-03-31,Utica,44.0,1128.13,clothing,True
2025-12-02,Albany,71.0,1739.5,clothing,False
2025-12-25,Syracuse,10.0,149.3,toys,False
2025-01-19,Utica,198.0,1405.8,groceries,False
2025-11-19,Albany,34.0,1049.92,home goods,False
2025-12-16,Utica,126.0,816.48,groceries,False
2025-01-27,Utica,188.0,1240.8,groceries,False
2025-04-04,Albany,38.0,1298.46,home goods,False
2025-01-26,Syracuse,29.0,1128.13,toys,False
2025-06-09,Utica,33.0,2716.56,electronics,False
2025-01-09,Syracuse,33.0,2910.27,electronics,False
2025-05-16,Albany,51.0,1624.35,home goods,False
2025-02-10,Rome,32.0,2565.44,electronics,False
2025-04-17,Rome,152.0,951.52,groceries,False
2025-10-23,Syracuse,23.0,362.02,toys,False
2025-07-06,Syracuse,102.0,2356.2,clothing,False
2025-04-04,Albany,115.0,775.1,groceries,False
2025-10-09,Rome,33.0,1120.35,home goods,False
2025-12-04,Utica,45.0,4063.5,electronics,False
2025-06-21,Syracuse,96.0,2767.68,clothing,False
2025-07-26,Rome,180.0,1139.4,groceries,False
2025-10-11,Utica,33.0,520.74,toys,False
2025-01-31,Utica,135.0,858.6,groceries,True
2025-02-05,Syracuse,18.0,262.8,toys,False
2025-12-17,Utica,26.0,803.4,home goods,False
2025-11-19,Rome,35.0,3018.75,electronics,False
2025-05-15,Rome,38.0,1211.82,home goods,False
2025-03-19,Syracuse,22.0,335.28,toys,False
2025-03-09,Utica,28.0,427.28,toys,False
2025-11-22,Rome,162.0,1040.04,groceries,False
2025-04-17,Rome,18.0,280.8,toys,False
2025-04-10,Utica,20.0,298.2,toys,False
2025-01-30,Syracuse,57.0,1407.33,clothing,True
2025-04-10,Syracuse,55.0,1250.15,clothing,False
2025-06-21,Rome,99.0,2449.26,clothing,False
2025-04-08,Rome,136.0,878.56,groceries,False
2025-08-21,Rome,70.0,1610.7,clothing,False
2025-08-07,Syracuse,22.0,351.34,toys,False
2025-12-07,Albany,32.0,524.48,toys,False
2025-11-13,Albany,29.0,423.4,toys,False
2025-07-18,Albany,27.0,397.17,toys,False
2025-01-01,Rome,45.0,1428.75,home goods,False
2025-06-30,Syracuse,40.0,1326.8,home goods,True
2025-02-24,Utica,31.0,2421.41,electronics,False
2025-09-08,Rome,44.0,1364.88,home goods,False
2025-08-04,Albany,33.0,508.2,toys,False
2025-07-06,Syracuse,35.0,539.0,toys,False
2025-05-13,Albany,46.0,254.72,toys,False
2025-11-21,Albany,10.0,145.2,toys,False
2025-12-11,Albany,28.0,435.68,toys,False
2025-02-19,Rome,33.0,1098.9,home goods,False
2025-02-20,Albany,23.0,566.03,clothing,False
2025-05-02,Utica,71.0,1800.56,clothing,False
2025-11-04,Utica,22.0,699.16,home goods,False
2025-02-18,Syracuse,60.0,1533.0,clothing,False
2025-05-13,Utica,121.0,741.73,groceries,False
2025-01-24,Syracuse,40.0,3535.2,electronics,False
2025-01-25,Syracuse,47.0,1097.45,clothing,False
2025-07-03,Syracuse,38.0,3467.5,electronics,False
2025-09-30,Rome,21.0,335.79,toys,True
2025-05-11,Syracuse,54.0,1674.54,home goods,False
2025-04-21,Utica,96.0,661.44,groceries,False
2025-12-25,Albany,79.0,1903.9,clothing,False
2025-05-06,Utica,58.0,1454.06,clothing,False
2025-08-31,Rome,93.0,2241.3,clothing,True
2025-12-11,Utica,57.0,1333.8,clothing,False
2025-04-14,Utica,39.0,1156.35,home goods,False
2025-03-24,Syracuse,29.0,401.94,toys,False
2025-11-19,Utica,29.0,886.82,home goods,False
2025-04-06,Rome,150.0,1036.5,groceries,False
2025-05-17,Rome,77.0,7021.63,electronics,False
2025-11-25,Rome,83.0,2050.93,clothing,False
2025-01-28,Rome,121.0,796.18,groceries,False
2025-11-24,Albany,78.0,452.4,groceries,False
2025-08-15,Rome,148.0,954.6,groceries,False
2025-10-21,Utica,35.0,3040.45,electronics,False
2025-02-20,Utica,39.0,1405.95,home goods,False
2025-05-15,Albany,27.0,403.92,toys,False
2025-11-14,Utica,42.0,1359.12,home goods,False
2025-06-13,Syracuse,29.0,684.69,clothing,False
2025-02-12,Syracuse,33.0,2865.72,electronics,False
2025-02-01,Utica,23.0,320.39,toys,False
2025-08-31,Rome,153.0,911.88,groceries,True
2025-12-19,Syracuse,27.0,396.36,toys,False
2025-09-06,Syracuse,65.0,1632.8,clothing,False
2025-09-15,Utica,143.0,1035.32,groceries,False
2025-10-20,Syracuse,46.0,1125.16,clothing,False
2025-08-24,Syracuse,194.0,1373.52,groceries,False
2025-05-07,Utica,23.0,336.72,toys,False
2025-09-17,Utica,25.0,379.5,toys,False
2025-08-06,Syracuse,48.0,4286.4,electronics,False
2025-05-09,Syracuse,28.0,915.6,home goods,False
2025-08-30,Albany,86.0,2042.5,clothing,True
